ts,tag,value
1783993140,CTRL_ROD_POS_PCT,95.2
1783993140,RCS_TEMP_C,291.61
1783993140,RCS_PRESS_BAR,155.22
1783993140,CHARGING_PUMP_A_RUN,1
1783993200,REACTOR_POWER_MW,3004.1
1783993200,GEN_POWER_MW,984.1
1783993200,CTRL_ROD_POS_PCT,95.1
1783993200,RCS_TEMP_C,292.04
1783993200,RCS_PRESS_BAR,154.99
1783993200,CHARGING_PUMP_A_RUN,1
1783993260,REACTOR_POWER_MW,3001.5
1783993260,GEN_POWER_MW,982.6
1783993260,CTRL_ROD_POS_PCT,95.1
1783993260,RCS_TEMP_C,292.21
1783993260,RCS_PRESS_BAR,155.27
1783993260,CHARGING_PUMP_A_RUN,1
1783993320,REACTOR_POWER_MW,3004.4
1783993320,GEN_POWER_MW,984.4
1783993320,CTRL_ROD_POS_PCT,95.2
1783993320,RCS_TEMP_C,292.29
1783993320,RCS_PRESS_BAR,154.81
1783993320,CHARGING_PUMP_A_RUN,1
1783993380,REACTOR_POWER_MW,3002.2
1783993380,GEN_POWER_MW,979.3
1783993380,CTRL_ROD_POS_PCT,95.2
1783993380,RCS_TEMP_C,292.05
1783993380,RCS_PRESS_BAR,155.29
1783993380,CHARGING_PUMP_A_RUN,1
1783993440,REACTOR_POWER_MW,2993.5
1783993440,GEN_POWER_MW,976.4
1783993440,CTRL_ROD_POS_PCT,95.2
1783993440,RCS_TEMP_C,291.83
1783993440,RCS_PRESS_BAR,155.09
1783993440,CHARGING_PUMP_A_RUN,1
1783993500,REACTOR_POWER_MW,2992.4
1783993500,GEN_POWER_MW,974.5
1783993500,CTRL_ROD_POS_PCT,95.1
1783993500,RCS_TEMP_C,291.90
1783993500,RCS_PRESS_BAR,155.28
1783993500,CHARGING_PUMP_A_RUN,1
1783993560,REACTOR_POWER_MW,3001.9
1783993560,GEN_POWER_MW,977.8
1783993560,CTRL_ROD_POS_PCT,95.0
1783993560,RCS_TEMP_C,291.81
1783993560,RCS_PRESS_BAR,155.00
1783993560,CHARGING_PUMP_A_RUN,1
1783993620,REACTOR_POWER_MW,3004.5
1783993620,GEN_POWER_MW,977.9
1783993620,CTRL_ROD_POS_PCT,95.0
1783993620,RCS_TEMP_C,291.79
1783993620,RCS_PRESS_BAR,154.79
1783993620,CHARGING_PUMP_A_RUN,1
1783993680,REACTOR_POWER_MW,3005.2
1783993680,GEN_POWER_MW,982.9
1783993680,CTRL_ROD_POS_PCT,95.0
1783993680,RCS_TEMP_C,292.33
1783993680,RCS_PRESS_BAR,155.02
1783993680,CHARGING_PUMP_A_RUN,1
1783993740,REACTOR_POWER_MW,3006.3
1783993740,GEN_POWER_MW,978.1
1783993740,CTRL_ROD_POS_PCT,94.9
1783993740,RCS_TEMP_C,292.17
1783993740,RCS_PRESS_BAR,155.15
1783993740,CHARGING_PUMP_A_RUN,1
1783993800,REACTOR_POWER_MW,3004.0
1783993800,GEN_POWER_MW,981.9
1783993800,CTRL_ROD_POS_PCT,95.0
1783993800,RCS_TEMP_C,292.07
1783993800,RCS_PRESS_BAR,155.05
1783993800,CHARGING_PUMP_A_RUN,1
1783993860,REACTOR_POWER_MW,3004.8
1783993860,GEN_POWER_MW,980.0
1783993860,CTRL_ROD_POS_PCT,95.0
1783993860,RCS_TEMP_C,292.20
1783993860,RCS_PRESS_BAR,154.96
1783993860,CHARGING_PUMP_A_RUN,1
1783993920,REACTOR_POWER_MW,2997.9
1783993920,GEN_POWER_MW,977.2
1783993920,CTRL_ROD_POS_PCT,95.1
1783993920,RCS_TEMP_C,291.97
1783993920,RCS_PRESS_BAR,154.87
1783993920,CHARGING_PUMP_A_RUN,1
1783993980,REACTOR_POWER_MW,2995.4
1783993980,GEN_POWER_MW,978.2
1783993980,CTRL_ROD_POS_PCT,94.8
1783993980,RCS_TEMP_C,291.95
1783993980,RCS_PRESS_BAR,154.76
1783993980,CHARGING_PUMP_A_RUN,1
1783994040,REACTOR_POWER_MW,2994.9
1783994040,GEN_POWER_MW,980.5
1783994040,CTRL_ROD_POS_PCT,95.2
1783994040,RCS_TEMP_C,291.95
1783994040,RCS_PRESS_BAR,155.27
1783994040,CHARGING_PUMP_A_RUN,1
1783994100,REACTOR_POWER_MW,2992.1
1783994100,GEN_POWER_MW,980.2
1783994100,CTRL_ROD_POS_PCT,95.0
1783994100,RCS_TEMP_C,291.79
1783994100,RCS_PRESS_BAR,154.95
1783994100,CHARGING_PUMP_A_RUN,1
1783994160,REACTOR_POWER_MW,3004.6
1783994160,GEN_POWER_MW,979.8
1783994160,CTRL_ROD_POS_PCT,95.0
1783994160,RCS_TEMP_C,292.34
1783994160,RCS_PRESS_BAR,154.94
1783994160,CHARGING_PUMP_A_RUN,1
1783994220,REACTOR_POWER_MW,3000.2
1783994220,GEN_POWER_MW,982.0
1783994220,CTRL_ROD_POS_PCT,95.0
1783994220,RCS_TEMP_C,292.19
1783994220,RCS_PRESS_BAR,155.02
1783994220,CHARGING_PUMP_A_RUN,1
1783994280,REACTOR_POWER_MW,2994.9
1783994280,GEN_POWER_MW,974.9
1783994280,CTRL_ROD_POS_PCT,95.2
1783994280,RCS_TEMP_C,291.69
1783994280,RCS_PRESS_BAR,155.12
1783994280,CHARGING_PUMP_A_RUN,1
1783994340,REACTOR_POWER_MW,2999.4
1783994340,GEN_POWER_MW,983.0
1783994340,CTRL_ROD_POS_PCT,95.1
1783994340,RCS_TEMP_C,291.65
1783994340,RCS_PRESS_BAR,154.92
1783994340,CHARGING_PUMP_A_RUN,1
1783994400,REACTOR_POWER_MW,2994.0
1783994400,GEN_POWER_MW,978.5
1783994400,CTRL_ROD_POS_PCT,95.0
1783994400,RCS_TEMP_C,292.29
1783994400,RCS_PRESS_BAR,154.97
1783994400,CHARGING_PUMP_A_RUN,1
1783994460,REACTOR_POWER_MW,2996.2
1783994460,GEN_POWER_MW,978.9
1783994460,CTRL_ROD_POS_PCT,94.8
1783994460,RCS_TEMP_C,292.10
1783994460,RCS_PRESS_BAR,155.18
1783994460,CHARGING_PUMP_A_RUN,1
1783994520,REACTOR_POWER_MW,2995.8
1783994520,GEN_POWER_MW,981.9
1783994520,CTRL_ROD_POS_PCT,94.9
1783994520,RCS_TEMP_C,292.24
1783994520,RCS_PRESS_BAR,155.24
1783994520,CHARGING_PUMP_A_RUN,1
1783994580,REACTOR_POWER_MW,2996.5
1783994580,GEN_POWER_MW,976.5
1783994580,CTRL_ROD_POS_PCT,95.1
1783994580,RCS_TEMP_C,292.35
1783994580,RCS_PRESS_BAR,154.75
1783994580,CHARGING_PUMP_A_RUN,1
1783994640,REACTOR_POWER_MW,2992.5
1783994640,GEN_POWER_MW,979.4
1783994640,CTRL_ROD_POS_PCT,94.8
1783994640,RCS_TEMP_C,291.61
1783994640,RCS_PRESS_BAR,155.08
1783994640,CHARGING_PUMP_A_RUN,1
1783994700,REACTOR_POWER_MW,2992.5
1783994700,GEN_POWER_MW,972.8
1783994700,CTRL_ROD_POS_PCT,95.0
1783994700,RCS_TEMP_C,291.82
1783994700,RCS_PRESS_BAR,154.77
1783994700,CHARGING_PUMP_A_RUN,1
1783994760,REACTOR_POWER_MW,2999.6
1783994760,GEN_POWER_MW,984.8
1783994760,CTRL_ROD_POS_PCT,95.1
1783994760,RCS_TEMP_C,291.97
1783994760,RCS_PRESS_BAR,155.20
1783994760,CHARGING_PUMP_A_RUN,1
1783994820,REACTOR_POWER_MW,3004.8
1783994820,GEN_POWER_MW,981.3
1783994820,CTRL_ROD_POS_PCT,94.9
1783994820,RCS_TEMP_C,292.21
1783994820,RCS_PRESS_BAR,155.00
1783994820,CHARGING_PUMP_A_RUN,1
1783994880,REACTOR_POWER_MW,2993.8
1783994880,GEN_POWER_MW,982.8
1783994880,CTRL_ROD_POS_PCT,94.9
1783994880,RCS_TEMP_C,291.68
1783994880,RCS_PRESS_BAR,154.75
1783994880,CHARGING_PUMP_A_RUN,1
1783994940,REACTOR_POWER_MW,3001.7
1783994940,GEN_POWER_MW,980.1
1783994940,CTRL_ROD_POS_PCT,94.9
1783994940,RCS_TEMP_C,292.28
1783994940,RCS_PRESS_BAR,154.90
1783994940,CHARGING_PUMP_A_RUN,1
1783995000,REACTOR_POWER_MW,3000.8
1783995000,GEN_POWER_MW,984.2
1783995000,CTRL_ROD_POS_PCT,95.2
1783995000,RCS_TEMP_C,292.38
1783995000,RCS_PRESS_BAR,154.78
1783995000,CHARGING_PUMP_A_RUN,1
1783995060,REACTOR_POWER_MW,3003.4
1783995060,GEN_POWER_MW,978.9
1783995060,CTRL_ROD_POS_PCT,95.0
1783995060,RCS_TEMP_C,291.63
1783995060,RCS_PRESS_BAR,155.13
1783995060,CHARGING_PUMP_A_RUN,1
1783995120,REACTOR_POWER_MW,2999.8
1783995120,GEN_POWER_MW,984.0
1783995120,CTRL_ROD_POS_PCT,95.1
1783995120,RCS_TEMP_C,291.81
1783995120,RCS_PRESS_BAR,155.06
1783995120,CHARGING_PUMP_A_RUN,1
1783995180,REACTOR_POWER_MW,2999.0
1783995180,GEN_POWER_MW,983.9
1783995180,CTRL_ROD_POS_PCT,95.0
1783995180,RCS_TEMP_C,291.68
1783995180,RCS_PRESS_BAR,154.94
1783995180,CHARGING_PUMP_A_RUN,1
1783995240,REACTOR_POWER_MW,2995.2
1783995240,GEN_POWER_MW,982.5
1783995240,CTRL_ROD_POS_PCT,95.2
1783995240,RCS_TEMP_C,291.86
1783995240,RCS_PRESS_BAR,155.27
1783995240,CHARGING_PUMP_A_RUN,1
1783995300,REACTOR_POWER_MW,2999.7
1783995300,GEN_POWER_MW,983.6
1783995300,CTRL_ROD_POS_PCT,94.9
1783995300,RCS_TEMP_C,291.87
1783995300,RCS_PRESS_BAR,155.28
1783995300,CHARGING_PUMP_A_RUN,1
1783995360,REACTOR_POWER_MW,2995.0
1783995360,GEN_POWER_MW,977.0
1783995360,CTRL_ROD_POS_PCT,94.8
1783995360,RCS_TEMP_C,292.20
1783995360,RCS_PRESS_BAR,154.99
1783995360,CHARGING_PUMP_A_RUN,1
1783995420,REACTOR_POWER_MW,3001.8
1783995420,GEN_POWER_MW,982.8
1783995420,CTRL_ROD_POS_PCT,94.9
1783995420,RCS_TEMP_C,292.21
1783995420,RCS_PRESS_BAR,155.23
1783995420,CHARGING_PUMP_A_RUN,1
1783995480,REACTOR_POWER_MW,2994.7
1783995480,GEN_POWER_MW,974.0
1783995480,CTRL_ROD_POS_PCT,94.8
1783995480,RCS_TEMP_C,291.91
1783995480,RCS_PRESS_BAR,155.02
1783995480,CHARGING_PUMP_A_RUN,1
1783995540,REACTOR_POWER_MW,3001.1
1783995540,GEN_POWER_MW,983.1
1783995540,CTRL_ROD_POS_PCT,94.9
1783995540,RCS_TEMP_C,292.34
1783995540,RCS_PRESS_BAR,154.73
1783995540,CHARGING_PUMP_A_RUN,1
1783995600,REACTOR_POWER_MW,2995.5
1783995600,GEN_POWER_MW,974.2
1783995600,CTRL_ROD_POS_PCT,95.0
1783995600,RCS_TEMP_C,291.88
1783995600,RCS_PRESS_BAR,155.07
1783995600,CHARGING_PUMP_A_RUN,1
1783995660,REACTOR_POWER_MW,2992.1
1783995660,GEN_POWER_MW,976.9
1783995660,CTRL_ROD_POS_PCT,94.8
1783995660,RCS_TEMP_C,291.80
1783995660,RCS_PRESS_BAR,154.94
1783995660,CHARGING_PUMP_A_RUN,1
1783995720,REACTOR_POWER_MW,3004.4
1783995720,GEN_POWER_MW,979.7
1783995720,CTRL_ROD_POS_PCT,95.1
1783995720,RCS_TEMP_C,292.03
1783995720,RCS_PRESS_BAR,155.14
1783995720,CHARGING_PUMP_A_RUN,1
1783995780,REACTOR_POWER_MW,2997.2
1783995780,GEN_POWER_MW,975.2
1783995780,CTRL_ROD_POS_PCT,95.1
1783995780,RCS_TEMP_C,291.75
1783995780,RCS_PRESS_BAR,154.94
1783995780,CHARGING_PUMP_A_RUN,1
1783995840,REACTOR_POWER_MW,2997.7
1783995840,GEN_POWER_MW,974.5
1783995840,CTRL_ROD_POS_PCT,94.8
1783995840,RCS_TEMP_C,291.99
1783995840,RCS_PRESS_BAR,155.30
1783995840,CHARGING_PUMP_A_RUN,1
1783995900,REACTOR_POWER_MW,2993.1
1783995900,GEN_POWER_MW,973.5
1783995900,CTRL_ROD_POS_PCT,94.8
1783995900,RCS_TEMP_C,292.28
1783995900,RCS_PRESS_BAR,155.17
1783995900,CHARGING_PUMP_A_RUN,1
1783995960,REACTOR_POWER_MW,3003.7
1783995960,GEN_POWER_MW,980.2
1783995960,CTRL_ROD_POS_PCT,95.1
1783995960,RCS_TEMP_C,292.28
1783995960,RCS_PRESS_BAR,154.79
1783995960,CHARGING_PUMP_A_RUN,1
1783996020,REACTOR_POWER_MW,3004.1
1783996020,GEN_POWER_MW,984.6
1783996020,CTRL_ROD_POS_PCT,94.9
1783996020,RCS_TEMP_C,292.31
1783996020,RCS_PRESS_BAR,154.73
1783996020,CHARGING_PUMP_A_RUN,1
1783996080,REACTOR_POWER_MW,3003.1
1783996080,GEN_POWER_MW,984.0
1783996080,CTRL_ROD_POS_PCT,95.2
1783996080,RCS_TEMP_C,291.85
1783996080,RCS_PRESS_BAR,155.18
1783996080,CHARGING_PUMP_A_RUN,1
1783996140,REACTOR_POWER_MW,3004.2
1783996140,GEN_POWER_MW,980.4
1783996140,CTRL_ROD_POS_PCT,95.2
1783996140,RCS_TEMP_C,292.36
1783996140,RCS_PRESS_BAR,155.09
1783996140,CHARGING_PUMP_A_RUN,1
1783996200,REACTOR_POWER_MW,3000.0
1783996200,GEN_POWER_MW,980.7
1783996200,CTRL_ROD_POS_PCT,95.0
1783996200,RCS_TEMP_C,292.12
1783996200,RCS_PRESS_BAR,155.06
1783996200,CHARGING_PUMP_A_RUN,1
1783996260,REACTOR_POWER_MW,3005.0
1783996260,GEN_POWER_MW,979.5
1783996260,CTRL_ROD_POS_PCT,94.8
1783996260,RCS_TEMP_C,292.30
1783996260,RCS_PRESS_BAR,154.87
1783996260,CHARGING_PUMP_A_RUN,1
1783996320,REACTOR_POWER_MW,2994.8
1783996320,GEN_POWER_MW,975.7
1783996320,CTRL_ROD_POS_PCT,95.0
1783996320,RCS_TEMP_C,292.27
1783996320,RCS_PRESS_BAR,155.12
1783996320,CHARGING_PUMP_A_RUN,1
1783996380,REACTOR_POWER_MW,3000.1
1783996380,GEN_POWER_MW,976.9
1783996380,CTRL_ROD_POS_PCT,94.8
1783996380,RCS_TEMP_C,291.95
1783996380,RCS_PRESS_BAR,155.18
1783996380,CHARGING_PUMP_A_RUN,1
1783996440,REACTOR_POWER_MW,2993.6
1783996440,GEN_POWER_MW,982.1
1783996440,CTRL_ROD_POS_PCT,94.8
1783996440,RCS_TEMP_C,291.74
1783996440,RCS_PRESS_BAR,155.09
1783996440,CHARGING_PUMP_A_RUN,1
1783996500,REACTOR_POWER_MW,2998.8
1783996500,GEN_POWER_MW,974.8
1783996500,CTRL_ROD_POS_PCT,95.0
1783996500,RCS_TEMP_C,292.38
1783996500,RCS_PRESS_BAR,154.72
1783996500,CHARGING_PUMP_A_RUN,1
1783996560,REACTOR_POWER_MW,3003.9
1783996560,GEN_POWER_MW,977.2
1783996560,CTRL_ROD_POS_PCT,94.9
1783996560,RCS_TEMP_C,292.36
1783996560,RCS_PRESS_BAR,155.16
1783996560,CHARGING_PUMP_A_RUN,1
1783996620,REACTOR_POWER_MW,3001.0
1783996620,GEN_POWER_MW,984.5
1783996620,CTRL_ROD_POS_PCT,95.0
1783996620,RCS_TEMP_C,291.63
1783996620,RCS_PRESS_BAR,154.98
1783996620,CHARGING_PUMP_A_RUN,1
1783996680,REACTOR_POWER_MW,3004.2
1783996680,GEN_POWER_MW,984.2
1783996680,CTRL_ROD_POS_PCT,95.2
1783996680,RCS_TEMP_C,292.10
1783996680,RCS_PRESS_BAR,155.27
1783996680,CHARGING_PUMP_A_RUN,1
1783996740,REACTOR_POWER_MW,3007.5
1783996740,GEN_POWER_MW,978.6
1783996740,CTRL_ROD_POS_PCT,95.1
1783996740,RCS_TEMP_C,291.88
1783996740,RCS_PRESS_BAR,155.27
1783996740,CHARGING_PUMP_A_RUN,1
1783996800,REACTOR_POWER_MW,3007.5
1783996800,GEN_POWER_MW,981.2
1783996800,CTRL_ROD_POS_PCT,94.9
1783996800,RCS_TEMP_C,291.65
1783996800,RCS_PRESS_BAR,155.16
1783996800,CHARGING_PUMP_A_RUN,1
1783996860,REACTOR_POWER_MW,3001.6
1783996860,GEN_POWER_MW,984.9
1783996860,CTRL_ROD_POS_PCT,94.8
1783996860,RCS_TEMP_C,291.95
1783996860,RCS_PRESS_BAR,154.80
1783996860,CHARGING_PUMP_A_RUN,1
1783996920,REACTOR_POWER_MW,2999.9
1783996920,GEN_POWER_MW,983.8
1783996920,CTRL_ROD_POS_PCT,95.2
1783996920,RCS_TEMP_C,292.25
1783996920,RCS_PRESS_BAR,155.23
1783996920,CHARGING_PUMP_A_RUN,1
1783996980,REACTOR_POWER_MW,3000.9
1783996980,GEN_POWER_MW,981.2
1783996980,CTRL_ROD_POS_PCT,94.9
1783996980,RCS_TEMP_C,292.32
1783996980,RCS_PRESS_BAR,155.26
1783996980,CHARGING_PUMP_A_RUN,1
1783997040,REACTOR_POWER_MW,3005.2
1783997040,GEN_POWER_MW,982.2
1783997040,CTRL_ROD_POS_PCT,95.2
1783997040,RCS_TEMP_C,292.28
1783997040,RCS_PRESS_BAR,155.10
1783997040,CHARGING_PUMP_A_RUN,1
1783997100,REACTOR_POWER_MW,3007.8
1783997100,GEN_POWER_MW,985.2
1783997100,CTRL_ROD_POS_PCT,94.8
1783997100,RCS_TEMP_C,292.28
1783997100,RCS_PRESS_BAR,155.01
1783997100,CHARGING_PUMP_A_RUN,1
1783997160,REACTOR_POWER_MW,2993.7
1783997160,GEN_POWER_MW,976.4
1783997160,CTRL_ROD_POS_PCT,95.2
1783997160,RCS_TEMP_C,292.11
1783997160,RCS_PRESS_BAR,155.13
1783997160,CHARGING_PUMP_A_RUN,1
1783997220,REACTOR_POWER_MW,2998.8
1783997220,GEN_POWER_MW,977.0
1783997220,CTRL_ROD_POS_PCT,94.9
1783997220,RCS_TEMP_C,292.32
1783997220,RCS_PRESS_BAR,155.08
1783997220,CHARGING_PUMP_A_RUN,1
1783997280,REACTOR_POWER_MW,2995.0
1783997280,GEN_POWER_MW,981.0
1783997280,CTRL_ROD_POS_PCT,94.9
1783997280,RCS_TEMP_C,291.61
1783997280,RCS_PRESS_BAR,154.88
1783997280,CHARGING_PUMP_A_RUN,1
1783997340,REACTOR_POWER_MW,2995.5
1783997340,GEN_POWER_MW,976.1
1783997340,CTRL_ROD_POS_PCT,95.0
1783997340,RCS_TEMP_C,291.69
1783997340,RCS_PRESS_BAR,154.71
1783997340,CHARGING_PUMP_A_RUN,1
1783997400,REACTOR_POWER_MW,2996.4
1783997400,GEN_POWER_MW,979.4
1783997400,CTRL_ROD_POS_PCT,95.1
1783997400,RCS_TEMP_C,291.61
1783997400,RCS_PRESS_BAR,154.78
1783997400,CHARGING_PUMP_A_RUN,1
1783997460,REACTOR_POWER_MW,2993.9
1783997460,GEN_POWER_MW,974.2
1783997460,CTRL_ROD_POS_PCT,95.0
1783997460,RCS_TEMP_C,291.79
1783997460,RCS_PRESS_BAR,154.96
1783997460,CHARGING_PUMP_A_RUN,1
1783997520,REACTOR_POWER_MW,2995.3
1783997520,GEN_POWER_MW,976.0
1783997520,CTRL_ROD_POS_PCT,95.2
1783997520,RCS_TEMP_C,291.97
1783997520,RCS_PRESS_BAR,154.92
1783997520,CHARGING_PUMP_A_RUN,1
1783997580,REACTOR_POWER_MW,2994.1
1783997580,GEN_POWER_MW,973.7
1783997580,CTRL_ROD_POS_PCT,94.9
1783997580,RCS_TEMP_C,291.70
1783997580,RCS_PRESS_BAR,154.76
1783997580,CHARGING_PUMP_A_RUN,1
1783997640,REACTOR_POWER_MW,2999.3
1783997640,GEN_POWER_MW,976.4
1783997640,CTRL_ROD_POS_PCT,95.2
1783997640,RCS_TEMP_C,291.69
1783997640,RCS_PRESS_BAR,155.07
1783997640,CHARGING_PUMP_A_RUN,1
1783997700,REACTOR_POWER_MW,2993.2
1783997700,GEN_POWER_MW,975.8
1783997700,CTRL_ROD_POS_PCT,94.9
1783997700,RCS_TEMP_C,291.82
1783997700,RCS_PRESS_BAR,154.90
1783997700,CHARGING_PUMP_A_RUN,1
1783997760,REACTOR_POWER_MW,2992.8
1783997760,GEN_POWER_MW,979.2
1783997760,CTRL_ROD_POS_PCT,95.1
1783997760,RCS_TEMP_C,291.75
1783997760,RCS_PRESS_BAR,154.89
1783997760,CHARGING_PUMP_A_RUN,1
1783997820,REACTOR_POWER_MW,3006.1
1783997820,GEN_POWER_MW,982.6
1783997820,CTRL_ROD_POS_PCT,94.9
1783997820,RCS_TEMP_C,291.95
1783997820,RCS_PRESS_BAR,154.73
1783997820,CHARGING_PUMP_A_RUN,1
1783997880,REACTOR_POWER_MW,3002.3
1783997880,GEN_POWER_MW,976.6
1783997880,CTRL_ROD_POS_PCT,95.1
1783997880,RCS_TEMP_C,292.41
1783997880,RCS_PRESS_BAR,154.88
1783997880,CHARGING_PUMP_A_RUN,1
1783997940,REACTOR_POWER_MW,3003.9
1783997940,GEN_POWER_MW,977.2
1783997940,CTRL_ROD_POS_PCT,95.1
1783997940,RCS_TEMP_C,292.31
1783997940,RCS_PRESS_BAR,154.76
1783997940,CHARGING_PUMP_A_RUN,1
1783998000,REACTOR_POWER_MW,3000.5
1783998000,GEN_POWER_MW,976.0
1783998000,CTRL_ROD_POS_PCT,95.0
1783998000,RCS_TEMP_C,292.26
1783998000,RCS_PRESS_BAR,154.83
1783998000,CHARGING_PUMP_A_RUN,1
1783998060,REACTOR_POWER_MW,2992.5
1783998060,GEN_POWER_MW,980.2
1783998060,CTRL_ROD_POS_PCT,95.2
1783998060,RCS_TEMP_C,292.30
1783998060,RCS_PRESS_BAR,154.89
1783998060,CHARGING_PUMP_A_RUN,1
1783998120,REACTOR_POWER_MW,2994.7
1783998120,GEN_POWER_MW,975.5
1783998120,CTRL_ROD_POS_PCT,94.9
1783998120,RCS_TEMP_C,291.74
1783998120,RCS_PRESS_BAR,154.76
1783998120,CHARGING_PUMP_A_RUN,1
1783998180,REACTOR_POWER_MW,3004.6
1783998180,GEN_POWER_MW,981.3
1783998180,CTRL_ROD_POS_PCT,94.9
1783998180,RCS_TEMP_C,292.19
1783998180,RCS_PRESS_BAR,154.92
1783998180,CHARGING_PUMP_A_RUN,1
1783998240,REACTOR_POWER_MW,3007.5
1783998240,GEN_POWER_MW,978.8
1783998240,CTRL_ROD_POS_PCT,95.2
1783998240,RCS_TEMP_C,292.09
1783998240,RCS_PRESS_BAR,155.24
1783998240,CHARGING_PUMP_A_RUN,1
1783998300,REACTOR_POWER_MW,2996.4
1783998300,GEN_POWER_MW,977.3
1783998300,CTRL_ROD_POS_PCT,95.1
1783998300,RCS_TEMP_C,291.74
1783998300,RCS_PRESS_BAR,155.22
1783998300,CHARGING_PUMP_A_RUN,1
1783998360,REACTOR_POWER_MW,3004.3
1783998360,GEN_POWER_MW,979.2
1783998360,CTRL_ROD_POS_PCT,94.9
1783998360,RCS_TEMP_C,292.21
1783998360,RCS_PRESS_BAR,155.01
1783998360,CHARGING_PUMP_A_RUN,1
1783998420,REACTOR_POWER_MW,2993.1
1783998420,GEN_POWER_MW,982.4
1783998420,CTRL_ROD_POS_PCT,95.1
1783998420,RCS_TEMP_C,291.60
1783998420,RCS_PRESS_BAR,154.78
1783998420,CHARGING_PUMP_A_RUN,1
1783998480,REACTOR_POWER_MW,3001.1
1783998480,GEN_POWER_MW,975.9
1783998480,CTRL_ROD_POS_PCT,94.8
1783998480,RCS_TEMP_C,291.95
1783998480,RCS_PRESS_BAR,154.73
1783998480,CHARGING_PUMP_A_RUN,1
1783998540,REACTOR_POWER_MW,2996.4
1783998540,GEN_POWER_MW,979.6
1783998540,CTRL_ROD_POS_PCT,95.1
1783998540,RCS_TEMP_C,291.94
1783998540,RCS_PRESS_BAR,155.06
1783998540,CHARGING_PUMP_A_RUN,1
1783998600,REACTOR_POWER_MW,2996.4
1783998600,GEN_POWER_MW,979.7
1783998600,CTRL_ROD_POS_PCT,94.9
1783998600,RCS_TEMP_C,291.93
1783998600,RCS_PRESS_BAR,154.99
1783998600,CHARGING_PUMP_A_RUN,1
1783998660,REACTOR_POWER_MW,3000.5
1783998660,GEN_POWER_MW,977.8
1783998660,CTRL_ROD_POS_PCT,94.9
1783998660,RCS_TEMP_C,292.00
1783998660,RCS_PRESS_BAR,155.29
1783998660,CHARGING_PUMP_A_RUN,1
1783998720,REACTOR_POWER_MW,3001.9
1783998720,GEN_POWER_MW,978.4
1783998720,CTRL_ROD_POS_PCT,95.0
1783998720,RCS_TEMP_C,292.08
1783998720,RCS_PRESS_BAR,154.80
1783998720,CHARGING_PUMP_A_RUN,1
1783998780,REACTOR_POWER_MW,2992.8
1783998780,GEN_POWER_MW,979.9
1783998780,CTRL_ROD_POS_PCT,94.9
1783998780,RCS_TEMP_C,291.80
1783998780,RCS_PRESS_BAR,155.03
1783998780,CHARGING_PUMP_A_RUN,1
1783998840,REACTOR_POWER_MW,2993.1
1783998840,GEN_POWER_MW,982.1
1783998840,CTRL_ROD_POS_PCT,94.9
1783998840,RCS_TEMP_C,291.86
1783998840,RCS_PRESS_BAR,155.06
1783998840,CHARGING_PUMP_A_RUN,1
1783998900,REACTOR_POWER_MW,3007.6
1783998900,GEN_POWER_MW,984.9
1783998900,CTRL_ROD_POS_PCT,95.1
1783998900,RCS_TEMP_C,292.32
1783998900,RCS_PRESS_BAR,154.70
1783998900,CHARGING_PUMP_A_RUN,1
1783998960,REACTOR_POWER_MW,2994.2
1783998960,GEN_POWER_MW,974.0
1783998960,CTRL_ROD_POS_PCT,95.1
1783998960,RCS_TEMP_C,291.65
1783998960,RCS_PRESS_BAR,154.92
1783998960,CHARGING_PUMP_A_RUN,1
1783999020,REACTOR_POWER_MW,2994.2
1783999020,GEN_POWER_MW,983.0
1783999020,CTRL_ROD_POS_PCT,94.8
1783999020,RCS_TEMP_C,292.16
1783999020,RCS_PRESS_BAR,155.08
1783999020,CHARGING_PUMP_A_RUN,1
1783999080,REACTOR_POWER_MW,3001.6
1783999080,GEN_POWER_MW,982.5
1783999080,CTRL_ROD_POS_PCT,95.1
1783999080,RCS_TEMP_C,292.11
1783999080,RCS_PRESS_BAR,154.89
1783999080,CHARGING_PUMP_A_RUN,1
1783999140,REACTOR_POWER_MW,2999.4
1783999140,GEN_POWER_MW,975.9
1783999140,CTRL_ROD_POS_PCT,95.0
1783999140,RCS_TEMP_C,291.64
1783999140,RCS_PRESS_BAR,154.93
1783999140,CHARGING_PUMP_A_RUN,1
1783999200,REACTOR_POWER_MW,2995.1
1783999200,GEN_POWER_MW,975.1
1783999200,CTRL_ROD_POS_PCT,95.0
1783999200,RCS_TEMP_C,291.68
1783999200,RCS_PRESS_BAR,155.21
1783999200,CHARGING_PUMP_A_RUN,1
1783999260,REACTOR_POWER_MW,3006.6
1783999260,GEN_POWER_MW,982.0
1783999260,CTRL_ROD_POS_PCT,95.2
1783999260,RCS_TEMP_C,292.01
1783999260,RCS_PRESS_BAR,154.97
1783999260,CHARGING_PUMP_A_RUN,1
1783999320,REACTOR_POWER_MW,3004.9
1783999320,GEN_POWER_MW,986.4
1783999320,CTRL_ROD_POS_PCT,95.0
1783999320,RCS_TEMP_C,292.28
1783999320,RCS_PRESS_BAR,154.84
1783999320,CHARGING_PUMP_A_RUN,1
1783999380,REACTOR_POWER_MW,2997.7
1783999380,GEN_POWER_MW,978.4
1783999380,CTRL_ROD_POS_PCT,94.8
1783999380,RCS_TEMP_C,292.19
